74.610000	5.09271   	83.7446   
74.700000	5.09561   	83.6582   
74.790000	5.09849   	83.5719   
74.880000	5.10136   	83.4856   
74.970000	5.10422   	83.3994   
75.060000	5.10707   	83.3132   
75.150000	5.10991   	83.2271   
75.240000	5.11274   	83.141    
75.330000	5.11555   	83.055    
75.420000	5.11836   	82.9689   
75.510000	5.12114   	82.883    
75.600000	5.12393   	82.7971   
75.690000	5.12669   	82.7113   
75.780000	5.12945   	82.6255   
75.870000	5.13219   	82.5398   
75.960000	5.13493   	82.4541   
76.050000	5.13765   	82.3684   
76.140000	5.14037   	82.2828   
76.230000	5.14306   	82.1973   
76.320000	5.14576   	82.1118   
76.410000	5.14843   	82.0263   
76.500000	5.1511    	81.9409   
76.590000	5.15374   	81.8556   
76.680000	5.15639   	81.7702   
76.770000	5.15902   	81.685    
76.860000	5.16164   	81.5997   
76.950000	5.16424   	81.5146   
77.040000	5.16684   	81.4294   
77.130000	5.16942   	81.3444   
77.220000	5.17199   	81.2593   
77.310000	5.17455   	81.1744   
77.400000	5.1771    	81.0894   
77.490000	5.17963   	81.0045   
77.580000	5.18216   	80.9197   
